term;uuid;concept;type;term_uuid;term_misspelled;version
personförståelse;72c21f9f-830a-58a9-af4a-bf56916bbea4;Personförståelse;FORMAGA;4f49b606-79f8-5ba1-9c41-13bb58e02706;False;NARVALONTOLOGI-2.0.0.157
personkännare;6616c3fb-73eb-5be5-8264-557801317b1b;Personkännare;FORMAGA;f855ac96-9998-5e1c-adb3-13c769e0bc81;False;NARVALONTOLOGI-2.0.0.157
pigg;73be08a2-722a-5513-b67a-f97bc1fc88fc;Pigg;FORMAGA;5c2a9214-1ebf-5dea-b6c4-dbac6c898a70;False;NARVALONTOLOGI-2.0.0.157
planeringsförmåga;7398d619-5eb2-5c3a-baf4-443b066040bd;Planeringsförmåga;FORMAGA;9971d2a7-b838-534d-8dde-71caf3117204;False;NARVALONTOLOGI-2.0.0.157
planeringssinne;4f3ab99c-95d1-5db9-9e29-934071dfcd07;Planeringssinne;FORMAGA;af91ca12-d169-517a-9601-a34cfb17e9c3;False;NARVALONTOLOGI-2.0.0.157
plikttrogen;8d8149b5-a75a-5b69-bdf2-ad3a437e34fb;Plikttrogen;FORMAGA;9ce60f5b-02ea-5134-9d84-05f4a379d69f;False;NARVALONTOLOGI-2.0.0.157
pliktuppfyllande;41d164a5-35b6-56c2-ae27-f1e09c56a3a3;Pliktuppfyllande;FORMAGA;81819a17-027f-5a3c-a751-85702f1cc0be;False;NARVALONTOLOGI-2.0.0.157
pondus;1485a9ee-1602-54dc-8dc6-c18ca2838183;Pondus;FORMAGA;62cc7e41-6a26-5e77-8e2a-ab336dddd23d;False;NARVALONTOLOGI-2.0.0.157
portion humor;79d98009-8fd7-54a2-aefb-b3173a4d9e1e;Portion humor;FORMAGA;9b595181-a42c-56b9-97af-4f8f34421064;False;NARVALONTOLOGI-2.0.0.157
positiv;af3255aa-7632-5ba9-89f4-216e0ab3f70a;Positiv;FORMAGA;458fd2fc-2e62-5e21-8c06-f620bd1ebe85;False;NARVALONTOLOGI-2.0.0.157
pragmatisk;2af6996e-5adb-5fac-9b25-cad56b3ff38f;Pragmatisk;FORMAGA;4ba82bd2-2742-55e8-b839-1450a1035dba;False;NARVALONTOLOGI-2.0.0.157
praktiskt lagd;09cbf039-7036-5b38-b658-58a5932afbd2;Praktiskt lagd;FORMAGA;d00f9355-a542-5175-8bd1-01877868996f;False;NARVALONTOLOGI-2.0.0.157
pratglad;d8c2b6cc-4500-5e3d-98bb-9cbc99459068;Pratglad;FORMAGA;4ba3418a-2db5-56a2-ab7a-b101c5e5a4d5;False;NARVALONTOLOGI-2.0.0.157
pratsam;c404098a-efde-5b2b-9ab8-60c843348ea3;Pratsam;FORMAGA;8cf8b43a-85a2-5e9d-a532-8256c9a39936;False;NARVALONTOLOGI-2.0.0.157
precisionsförmåga;27b82a17-e268-524d-b521-c3ed612ee80e;Precisionsförmåga;FORMAGA;16c8dd31-f803-5f83-87ed-5b166cbeae8e;False;NARVALONTOLOGI-2.0.0.157
presentationsförmåga;2b14f4c6-2928-5a81-8a55-1759e3a1d359;Presentationsförmåga;FORMAGA;02149b93-7f71-5a39-ab47-edc38cfb06bc;False;NARVALONTOLOGI-2.0.0.157
prestationsdriven;d7012bae-d1fe-5884-b19a-351e647c4783;Prestationsinriktad;FORMAGA;e2f896a1-d33e-5bca-abe1-bf8d2caa4dd2;False;NARVALONTOLOGI-2.0.0.157
prestationsinriktad;d7012bae-d1fe-5884-b19a-351e647c4783;Prestationsinriktad;FORMAGA;63567f9c-cf54-54e9-8134-e4defafbe83d;False;NARVALONTOLOGI-2.0.0.157
prestationsorienterad;d7012bae-d1fe-5884-b19a-351e647c4783;Prestationsinriktad;FORMAGA;5e8daa68-9665-5188-a012-36096db87838;False;NARVALONTOLOGI-2.0.0.157
prestationsvilja;338ccd6c-fe5f-55aa-a484-2abda8f90c8b;Prestationsvilja;FORMAGA;69f62e87-de24-5e3c-b2eb-e65a3cd6f9cc;False;NARVALONTOLOGI-2.0.0.157
prestigefri;f4e2657e-b22d-53a1-bd1e-3776f936c363;Prestigefri;FORMAGA;956d0c66-dae9-5a34-8599-799db9deb286;False;NARVALONTOLOGI-2.0.0.157
prestigelös;f04868a7-097c-5cf3-9033-f166d9996fa8;Prestigelös;FORMAGA;52b01a55-e7cc-5483-83a8-173532b07e7f;False;NARVALONTOLOGI-2.0.0.157
prestigelöshet;f04868a7-097c-5cf3-9033-f166d9996fa8;Prestigelös;FORMAGA;42d37cea-bc2c-5d53-99c4-6e43add2d9e3;False;NARVALONTOLOGI-2.0.0.157
principfast;7db4fb50-b49e-52b9-bd34-3465ed2bcac6;Principfast;FORMAGA;2c6cb4f5-58d3-55e5-a227-2930c07aa7ef;False;NARVALONTOLOGI-2.0.0.157
prioriteringsförmåga;37eea221-96f1-588a-89df-e7124b59607f;Prioriteringsförmåga;FORMAGA;f2a5e427-5279-520d-bcae-20c7dfc6f8b4;False;NARVALONTOLOGI-2.0.0.157
pro-aktiv;dba6e639-f44b-54ab-a383-2e0f59ac1be7;Proaktiv;FORMAGA;6d3ca471-e923-53c8-8c06-a6f94a603943;False;NARVALONTOLOGI-2.0.0.157
proaktiv;dba6e639-f44b-54ab-a383-2e0f59ac1be7;Proaktiv;FORMAGA;978e9730-cfb9-557d-9002-a566f65a74fb;False;NARVALONTOLOGI-2.0.0.157
problemfokuserad;d7bcb089-d89b-5d55-af94-a5d0e1f6e289;Problemfokuserad;FORMAGA;facf929d-da4d-586a-b6a9-b010fd615723;False;NARVALONTOLOGI-2.0.0.157
problemlösande;681dbc0b-50b1-5029-819f-efdfd185007e;Problemlösande;FORMAGA;2de92de7-f173-5fad-994e-baf05b0469f7;False;NARVALONTOLOGI-2.0.0.157
problemlösande analysförmåga;4e102ec9-82d8-5693-8b10-7af66fe53e45;Problemlösande analysförmåga;FORMAGA;99e7ac3d-ad20-54d0-b9db-50a16205bb04;False;NARVALONTOLOGI-2.0.0.157
problemlösningsfokuserad;7d434f6d-d5ba-56a4-b683-587319514f20;Problemlösningsorienterad;FORMAGA;35e85534-5921-57f5-a9f0-44df92f60d8a;False;NARVALONTOLOGI-2.0.0.157
problemlösningsinriktad;7d434f6d-d5ba-56a4-b683-587319514f20;Problemlösningsorienterad;FORMAGA;0ec258a8-9a06-571d-9e0f-f882a7721230;False;NARVALONTOLOGI-2.0.0.157
problemlösningsorienterad;7d434f6d-d5ba-56a4-b683-587319514f20;Problemlösningsorienterad;FORMAGA;d3454254-4b3b-59ad-8228-d7ccf38ba05d;False;NARVALONTOLOGI-2.0.0.157
problemlösningsförmåga;2b90454b-4c4b-59e2-8484-ba6919e0526a;Problemlösningsförmåga;FORMAGA;9aebe0a6-e691-5aad-b060-9a1fee2d110f;False;NARVALONTOLOGI-2.0.0.157
processdriven;b0d871a3-607f-56bd-a9ae-420e77277204;Processorienterad;FORMAGA;9a6a6958-bdba-550f-a879-9e2da287dc53;False;NARVALONTOLOGI-2.0.0.157
processförståelse;b0d871a3-607f-56bd-a9ae-420e77277204;Processorienterad;FORMAGA;272c5ec6-2373-5935-907a-050ad57db182;False;NARVALONTOLOGI-2.0.0.157
processinriktad;b0d871a3-607f-56bd-a9ae-420e77277204;Processorienterad;FORMAGA;bb34676f-f8e6-5d93-8396-0eb9e4f9d511;False;NARVALONTOLOGI-2.0.0.157
processmedveten;b0d871a3-607f-56bd-a9ae-420e77277204;Processorienterad;FORMAGA;7922ed1e-d6da-5229-a24d-5c4f179c72db;False;NARVALONTOLOGI-2.0.0.157
processorienterad;b0d871a3-607f-56bd-a9ae-420e77277204;Processorienterad;FORMAGA;fbd8b73d-cd18-5e29-b152-29384b083f46;False;NARVALONTOLOGI-2.0.0.157
processtänk;5c126242-d468-57b6-a23f-8640f6a33d45;Processtänk;FORMAGA;4a8591fe-9b11-5486-a114-a8e1d249da50;False;NARVALONTOLOGI-2.0.0.157
produktfokus;26330c72-9e28-5f7f-b63e-3ba9a713867f;Produktfokus;FORMAGA;2ccc9e20-608e-59dd-a6a6-fbd6bdee99ad;False;NARVALONTOLOGI-2.0.0.157
produktinriktad;228df20a-3854-51b0-880c-a265cda68457;Produktorienterad;FORMAGA;a1b1bf58-3c92-5ac4-aa04-ce0ede65431e;False;NARVALONTOLOGI-2.0.0.157
produktorienterad;228df20a-3854-51b0-880c-a265cda68457;Produktorienterad;FORMAGA;95d786e9-bafb-5d2c-9ab7-bcea0705eecf;False;NARVALONTOLOGI-2.0.0.157
produktionsinriktad;0c14931c-2e59-5c48-b89b-951b142edc39;Produktionsinriktad;FORMAGA;f0a508b8-8810-5f6d-84b4-41156066c95b;False;NARVALONTOLOGI-2.0.0.157
produktionsorienterad;0c14931c-2e59-5c48-b89b-951b142edc39;Produktionsinriktad;FORMAGA;259c0eaf-ec94-5efc-83ba-7adc4ac81336;False;NARVALONTOLOGI-2.0.0.157
produktiv;86d15adf-49c4-5222-a347-f0523bb644da;Produktiv;FORMAGA;f27fa28f-5d95-58d6-ac3f-2ea57ff8daba;False;NARVALONTOLOGI-2.0.0.157
produktkänsla;90586dd5-cb9a-5cb3-b86b-fa86b7ba61af;Produktkänsla;FORMAGA;ebad453d-3163-5c12-a93d-45479accf39b;False;NARVALONTOLOGI-2.0.0.157
professionell;005e657f-20c8-5175-bed3-6437b6dd2023;Professionell;FORMAGA;a1487aa0-9474-5a45-a357-c48875f7159e;False;NARVALONTOLOGI-2.0.0.157
proffsig;005e657f-20c8-5175-bed3-6437b6dd2023;Professionell;FORMAGA;039d68bd-00af-5745-ba37-f220f224a23a;False;NARVALONTOLOGI-2.0.0.157
projektorienterad;41163a00-3ecc-53d7-a263-a1d2a67dd694;Projektorienterad;FORMAGA;384c8df4-1302-5625-827a-2656a2ee65d2;False;NARVALONTOLOGI-2.0.0.157
pysslig;6f05c307-88a5-5e16-84ae-fc5c51a5c61f;Pysslig;FORMAGA;4b3272a5-5534-55f3-aa8c-dd28d527b715;False;NARVALONTOLOGI-2.0.0.157
på tårna;1a06c455-bb9a-59dd-88f9-5f0ac2050cbe;På tårna;FORMAGA;4d823139-462b-5f3d-8dc2-3153f8991d32;False;NARVALONTOLOGI-2.0.0.157
pådrivande;135b67b2-4720-5677-8266-07018f1e6196;Pådrivande;FORMAGA;3feec8f0-ccea-5bec-8ee3-7d4d4243e75f;False;NARVALONTOLOGI-2.0.0.157
pådrivare;fe5ac612-67cd-5b4f-843d-b32220402db4;Pådrivare;FORMAGA;e1a4691b-ed42-5820-9290-3ad04f812b44;False;NARVALONTOLOGI-2.0.0.157
påhittig;0c4d87d0-6e5a-5340-a1a5-4eccdc67dd0d;Påhittig;FORMAGA;c41f3cc3-ce23-53db-9bfc-eb23151ca4fb;False;NARVALONTOLOGI-2.0.0.157
pålitlig;c930bfa9-a6b3-5e33-a22e-cd9d21ef88e1;Pålitlig;FORMAGA;daf50314-a0a9-5633-8cbc-17912882804c;False;NARVALONTOLOGI-2.0.0.157
rak;7334d50e-f96c-5920-9b6b-fdaae529ff80;Rak;FORMAGA;b47bd36c-a994-5626-9862-f0e22af40460;False;NARVALONTOLOGI-2.0.0.157
receptiv;2fab73f0-1630-5416-8f4c-955db3d71d4b;Receptiv;FORMAGA;1acd82e5-cbf6-5a62-a84f-8cca54ea6537;False;NARVALONTOLOGI-2.0.0.157
redig;ffbeee2e-1c5d-53c5-91b9-f12002d2b268;Redig;FORMAGA;d26e8bd8-922e-5c41-8624-608c75191928;False;NARVALONTOLOGI-2.0.0.157
reflektionsförmåga;8ef2ad14-5fc6-5f39-aaf6-15b8fe78b7e8;Reflektionsförmåga;FORMAGA;b984bd3b-4858-5dea-8c3f-974753c11697;False;NARVALONTOLOGI-2.0.0.157
reflexiv;f689093c-ffb1-573b-9def-b16519e93bc2;Reflexiv;FORMAGA;b15e1568-0682-51e3-b6ba-9168223bd7d3;False;NARVALONTOLOGI-2.0.0.157
relationsbyggande;a38768bd-e90b-56d9-97dc-725a823fb659;Relationsbyggande;FORMAGA;d1d73582-3a60-5abe-ad77-5b3c1e566a93;False;NARVALONTOLOGI-2.0.0.157
relationsfokuserad;3de0989d-a96b-5fe3-b24d-ee90df5fdadf;Relationsinriktad;FORMAGA;048f2bf5-395a-5a77-a42d-3b45da73c944;False;NARVALONTOLOGI-2.0.0.157
relationsinriktad;3de0989d-a96b-5fe3-b24d-ee90df5fdadf;Relationsinriktad;FORMAGA;f6b82a4e-fcbc-5148-b62c-b859c07dd653;False;NARVALONTOLOGI-2.0.0.157
relationskonstruktion;d41a428b-cb94-5bec-a373-bbfa9b264266;Relationskonstruktion;FORMAGA;7691f2e8-36b2-5c52-9091-c78f78857cfe;False;NARVALONTOLOGI-2.0.0.157
relationsmänniska;d8e87711-9e3d-57da-bc3f-a6245fb710b8;Relationsmänniska;FORMAGA;5df4c165-2cc9-5b1e-9048-2b753e4244ff;False;NARVALONTOLOGI-2.0.0.157
relationsskapande;f6b2d031-b866-56f3-9380-57dc33509392;Relationsskapande;FORMAGA;045a26f3-fa41-5b3f-b757-1be2a36b97c6;False;NARVALONTOLOGI-2.0.0.157
relationsskapare;f14965ed-8731-5c04-b608-c1cc89ea2fec;Relationsskapare;FORMAGA;f873a5e4-f780-5f09-a4e1-415a83a50195;False;NARVALONTOLOGI-2.0.0.157
relationsstark;7062c340-6ebf-5cf7-b45a-4d723d3aa16b;Relationsstark;FORMAGA;93463c32-081f-5ac1-9711-07434ea367d2;False;NARVALONTOLOGI-2.0.0.157
relationsuppbyggnad;a74c6bcb-9999-5955-86cb-cc090808792a;Relationsuppbyggnad;FORMAGA;63591232-3205-534e-8f3f-241d01686acc;False;NARVALONTOLOGI-2.0.0.157
representativ;adbb0a3d-7fa2-5a17-ae5e-5e6db9abaaad;Representativ;FORMAGA;9f2e930c-7b70-5a99-a17b-0a01b75d9374;False;NARVALONTOLOGI-2.0.0.157
respektfull;85c512e8-8eed-5992-8c27-56595eeae32c;Respektfull;FORMAGA;4ac2c64b-2a74-549b-8aa9-227eec290e69;False;NARVALONTOLOGI-2.0.0.157
result oriented;26f65c57-8c88-541d-b4c6-0429dfcd11e6;Result oriented;FORMAGA;e9ba5e46-09a6-5adb-8246-3d7171290d5b;False;NARVALONTOLOGI-2.0.0.157
resultatdriven;797411c4-51be-5c4b-8ea6-e3fa5c299253;Resultatinriktad;FORMAGA;6eb7b768-a57c-5663-ae06-f84a19c706bc;False;NARVALONTOLOGI-2.0.0.157
resultatfokuserad;797411c4-51be-5c4b-8ea6-e3fa5c299253;Resultatinriktad;FORMAGA;1efea20d-02fe-5523-bf11-23ba82e24536;False;NARVALONTOLOGI-2.0.0.157
resultatinriktad;797411c4-51be-5c4b-8ea6-e3fa5c299253;Resultatinriktad;FORMAGA;b593a3f2-5758-5b89-82ff-b67c22925bf2;False;NARVALONTOLOGI-2.0.0.157
resultatmedveten;797411c4-51be-5c4b-8ea6-e3fa5c299253;Resultatinriktad;FORMAGA;2c6f8a5d-502e-54f3-9296-8c4f052aca5e;False;NARVALONTOLOGI-2.0.0.157
resultatorienterad;797411c4-51be-5c4b-8ea6-e3fa5c299253;Resultatinriktad;FORMAGA;7ab1e5f7-b5b2-5c1c-bb76-873d1e5a25fc;False;NARVALONTOLOGI-2.0.0.157
resultatfokusering;fc48d3dd-5b47-5f1c-9325-90abf129acbe;Resultatfokusering;FORMAGA;56181878-f027-51c9-bd67-a40e8a5f9c0c;False;NARVALONTOLOGI-2.0.0.157
resultatinriktning;adcd8216-63f4-59ca-b991-4443631e0ddd;Resultatinriktning;FORMAGA;7be3d94e-3559-54f4-9f73-50d8a79435c9;False;NARVALONTOLOGI-2.0.0.157
resultinriktad;c391cf8d-6fb1-549b-abfb-93d7320b7603;Resultinriktad;FORMAGA;ab6b8fe7-e45e-52bc-bc69-410ae156c1e1;False;NARVALONTOLOGI-2.0.0.157
resursmedveten;49084636-4986-5935-969c-e30a22f00058;Resursmedveten;FORMAGA;66c26559-744f-57ac-ae68-dd929e737775;False;NARVALONTOLOGI-2.0.0.157
riskmedveten;387a542c-7286-5d5c-877b-31950cf5a078;Riskmedveten;FORMAGA;cb8ca54f-ae00-57d5-95e1-eb5c38a051c2;False;NARVALONTOLOGI-2.0.0.157
rolig;4a736fba-77be-5709-a62f-e4f18a138293;Rolig;FORMAGA;3831fd9e-232a-5102-8bf2-7c7b99fefddc;False;NARVALONTOLOGI-2.0.0.157
rådgivningsförmåga;87424263-8eae-56c1-8c37-fa3de7213fe5;Rådgivningsförmåga;FORMAGA;b9ea862a-1076-5a58-a0ae-a5d66f591bc5;False;NARVALONTOLOGI-2.0.0.157
rådig;000cd975-2df3-595c-b829-c90e67380a1e;Rådig;FORMAGA;dab133f8-e365-5b5e-9a7e-e705815d7c02;False;NARVALONTOLOGI-2.0.0.157
salesminded;ed877ff7-33d0-5811-816f-ce6c09d99aa1;Salesminded;FORMAGA;b52836c7-43e5-5934-91b7-fc0a14c98122;False;NARVALONTOLOGI-2.0.0.157
samarbetsanda;e0814f82-cbc2-52b2-ad81-dcaebbf1e80e;Samarbetsanda;FORMAGA;346093f6-a639-5e06-ac49-ac348afc2ae4;False;NARVALONTOLOGI-2.0.0.157
samarbetsfokuserad;ef18cafd-c025-5b07-b37f-4d43c297e075;Samarbetsinriktad;FORMAGA;ef71ac50-6697-55cb-aa60-ec9f0c948375;False;NARVALONTOLOGI-2.0.0.157
samarbetsinriktad;ef18cafd-c025-5b07-b37f-4d43c297e075;Samarbetsinriktad;FORMAGA;08c13abf-4095-59d8-b31a-633fcc04441d;False;NARVALONTOLOGI-2.0.0.157
samarbetsorienterad;ef18cafd-c025-5b07-b37f-4d43c297e075;Samarbetsinriktad;FORMAGA;50624993-c0ec-5b9d-8005-edd454bd3630;False;NARVALONTOLOGI-2.0.0.157
samarbetskompetens;fb11e669-311d-5f6e-a1e3-a8117293d988;Samarbetskompetens;FORMAGA;78a8d7c7-0e67-529f-8e9b-fd63602c0464;False;NARVALONTOLOGI-2.0.0.157
samarbetskunnig;504053b9-77be-58a6-8d53-bf5ae6db4705;Samarbetskunnig;FORMAGA;c083e36a-4fd6-5e15-93ae-298873cae658;False;NARVALONTOLOGI-2.0.0.157
samarbetsperson;aaae842a-2946-553b-b8c6-7032a616ef44;Samarbetsperson;FORMAGA;84a8a0ae-e3e5-5347-b8de-b26356f1126c;False;NARVALONTOLOGI-2.0.0.157
samarbetsvilja;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;46ddc84e-165a-5702-9476-db0f809ae24a;False;NARVALONTOLOGI-2.0.0.157
samarbetsvillig;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;d2363f2f-3001-50a2-a68c-a0e515051924;False;NARVALONTOLOGI-2.0.0.157
samarbetsvillighet;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;fbb1b7be-f035-58a4-aca8-2b5510111665;False;NARVALONTOLOGI-2.0.0.157
samarbetsvänlig;66ad457f-14ab-5cd3-8a6e-4e4a93c2e9fc;Samarbetsvänlig;FORMAGA;6607256f-5a9a-5a94-a247-b2ab520290e8;False;NARVALONTOLOGI-2.0.0.157
samordningsförmåga;56f2d26b-f624-5c04-bb8f-ef4b24540ac7;Samordningsförmåga;FORMAGA;c3402059-705d-577e-8643-0d987b0bc61b;False;NARVALONTOLOGI-2.0.0.157
samspelsförmåga;666c5ae1-31c1-5120-9095-b0fb5c647162;Samspelsförmåga;FORMAGA;52a83496-4a58-5a7e-92d3-358565e5282e;False;NARVALONTOLOGI-2.0.0.157
samverkansanda;306c16fe-c386-5ab4-ba45-dc64422034a5;Samverkansanda;FORMAGA;2db9a03a-7d1f-5401-9d07-d873af957fff;False;NARVALONTOLOGI-2.0.0.157
samverkansförmåga;0dc3d9c5-afee-5fe4-8338-a1760d3b13ed;Samverkansförmåga;FORMAGA;625c1c53-7c6b-5d93-a7fe-3157b99f8091;False;NARVALONTOLOGI-2.0.0.157
samverkansinriktad;75305bd8-c8cb-502d-a9df-5552d477f55b;Samverkansinriktad;FORMAGA;58332267-2381-5c64-b09a-94953ce17214;False;NARVALONTOLOGI-2.0.0.157
samverkansorienterad;75305bd8-c8cb-502d-a9df-5552d477f55b;Samverkansinriktad;FORMAGA;8f1a0cf7-aeb5-50ff-9c41-6e4ca0b2516b;False;NARVALONTOLOGI-2.0.0.157
samvetsgrann;9994aea6-db06-5fb7-a978-307c6882a06b;Samvetsgrann;FORMAGA;81f52d59-7718-5744-962c-6217801a8ed3;False;NARVALONTOLOGI-2.0.0.157
sannolikhetsbedömning;4ea3c37e-9b18-5689-8f47-2e27e9a50bb4;Sannolikhetsbedömning;FORMAGA;d263599c-6c6e-5b81-a0e4-1a6103d2d619;False;NARVALONTOLOGI-2.0.0.157
sansad;41c4f9d6-acb8-5d76-bfa5-205b167032ec;Sansad;FORMAGA;a877aa46-d15f-5c25-ade9-b14a87de7a53;False;NARVALONTOLOGI-2.0.0.157
seriös;22c0cf85-03c9-5ba2-b7ef-5bd91cc5ddee;Seriös;FORMAGA;0832d6f8-3c6f-5825-9654-24b3c3f835c7;False;NARVALONTOLOGI-2.0.0.157
serviceanda;54b13f4a-caf5-5651-9770-cdcf41c29490;Serviceanda;FORMAGA;936f2853-5004-5972-aed3-58b107324bad;False;NARVALONTOLOGI-2.0.0.157
servicebenägen;e5d8fbb6-f6e3-53d9-972a-a6ff94dfd89b;Servicebenägen;FORMAGA;c1a289d1-9da4-59e5-a0f0-4e5fd6d8efc2;False;NARVALONTOLOGI-2.0.0.157
servicedriven;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;6d767c48-c3bc-5d02-9f1f-47d64638b423;False;NARVALONTOLOGI-2.0.0.157
servicefokuserad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;ae53025a-7943-556c-be75-5b72aa711e87;False;NARVALONTOLOGI-2.0.0.157
serviceförståelse;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;4913c500-625d-5adf-bdc7-a853f5e3b26c;False;NARVALONTOLOGI-2.0.0.157
serviceinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;182fdba3-9d73-5e21-90ce-13f123302d79;False;NARVALONTOLOGI-2.0.0.157
serviceintresserad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;9179d5f9-ac77-5400-9a60-14c107ca5865;False;NARVALONTOLOGI-2.0.0.157
servicemedveten;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;48c0b376-7f18-5c1b-8de3-147cef68aabe;False;NARVALONTOLOGI-2.0.0.157
servicemässig;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;9f6f3223-38d3-512f-8e5a-97b9acb9df64;False;NARVALONTOLOGI-2.0.0.157
serviceorienterad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;1d69cacb-bca4-535b-b035-2a8ead5a0426;False;NARVALONTOLOGI-2.0.0.157
serviceförmåga;54ef1418-adc8-5ce5-8f65-6b40fded96e8;Serviceförmåga;FORMAGA;85e38d12-a86c-561d-a947-b17749909481;False;NARVALONTOLOGI-2.0.0.157
serviceinriktning;30b075a0-cc49-599a-a6c2-e33e8c68f1f0;Serviceinriktning;FORMAGA;20d48cec-d2d4-5329-969b-75e2d9ff0770;False;NARVALONTOLOGI-2.0.0.157
serviceinställd;b09a8b5b-8f50-5c55-921e-2421b634ce70;Serviceinställd;FORMAGA;6e75f0fc-67e0-587e-9d15-3f2166e2fca8;False;NARVALONTOLOGI-2.0.0.157
serviceinställning;1084ab7f-7ce8-587a-97f2-7601d11b43f4;Serviceinställning;FORMAGA;0c2ce0fc-47e0-528a-a5c2-a31c3f10cfef;False;NARVALONTOLOGI-2.0.0.157
servicekänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;6ede6f4d-bff6-5850-b9da-72a642b4d7b9;False;NARVALONTOLOGI-2.0.0.157
serviceminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;d0387baf-21a6-5182-90a6-638a3f74c838;False;NARVALONTOLOGI-2.0.0.157
serviceperson;21898597-65e0-5b06-8449-da05fb3209d9;Serviceperson;FORMAGA;be3a5d71-dde0-53f8-99cd-1fa35e8a9bdd;False;NARVALONTOLOGI-2.0.0.157
servicepersonlighet;ca63f8c4-65ee-59d3-89e7-a5ceaff38e7e;Servicepersonlighet;FORMAGA;9a62d8ed-73b6-55c3-a67e-dc5387623e32;False;NARVALONTOLOGI-2.0.0.157
servicesinnad;d3bee53f-9fe0-55fa-9c7f-b68db33b8f8c;Servicesinnad;FORMAGA;9c6ed23c-e8fa-583f-a802-87cfc3f730ef;False;NARVALONTOLOGI-2.0.0.157
servicetänk;1080e9df-21c0-54e9-be0f-f6c3491702da;Servicetänk;FORMAGA;e3b68236-d199-5a2c-8a55-fa8dbf119940;False;NARVALONTOLOGI-2.0.0.157
servicetänkande;1080e9df-21c0-54e9-be0f-f6c3491702da;Servicetänk;FORMAGA;d0ad1083-3787-58cf-8000-843e59f9c499;False;NARVALONTOLOGI-2.0.0.157
servicevan;0845e4a1-3d5e-5e4a-8bbc-19de31bc4a1d;Servicevan;FORMAGA;22701d08-5e8a-5b72-b1ec-e71435ed3396;False;NARVALONTOLOGI-2.0.0.157
servicevilja;83458244-4358-52bc-97ec-99371c9bb2f6;Servicevilja;FORMAGA;fb1c1b97-c68f-56d8-809d-cb719289a408;False;NARVALONTOLOGI-2.0.0.157
servicevänlig;a01fff11-5fd4-523b-b2db-40959b4eb554;Servicevänlig;FORMAGA;686042de-4635-5251-8f2c-d83d5234c66a;False;NARVALONTOLOGI-2.0.0.157
serviceådra;5612202a-deb4-572b-8d83-790f250033df;Serviceådra;FORMAGA;e1c1c9ab-b8fe-5d02-8b7c-632a73aae9e5;False;NARVALONTOLOGI-2.0.0.157
sifferförståelse;e197d01a-580c-56cd-be50-4ae9202e477e;Siffersinne;FORMAGA;8946c7f0-2f31-5e77-980f-6d6911dc3482;False;NARVALONTOLOGI-2.0.0.157
sifferkänsla;e197d01a-580c-56cd-be50-4ae9202e477e;Siffersinne;FORMAGA;8ac7912d-3693-5612-99d8-8fa7b592ad75;False;NARVALONTOLOGI-2.0.0.157
sifferorienterad;e197d01a-580c-56cd-be50-4ae9202e477e;Siffersinne;FORMAGA;53441e0d-0acd-5e83-ab34-0e2e50abc533;False;NARVALONTOLOGI-2.0.0.157
siffersinnad;e197d01a-580c-56cd-be50-4ae9202e477e;Siffersinne;FORMAGA;52aae8b8-0033-57ef-b598-553288c4972e;False;NARVALONTOLOGI-2.0.0.157
siffersinne;e197d01a-580c-56cd-be50-4ae9202e477e;Siffersinne;FORMAGA;02d68181-3ffa-5333-b947-a081b96be7b7;False;NARVALONTOLOGI-2.0.0.157
sifferminne;e55d0687-73ee-5d71-ae0e-84086508264b;Sifferminne;FORMAGA;7c4778c2-83e3-5cae-989a-601bae801c98;False;NARVALONTOLOGI-2.0.0.157
siffermänniska;e58b5d3d-071f-5a0c-bae0-a45f6b25fee0;Siffermänniska;FORMAGA;6142d5f0-2526-5d4c-9187-ef7faafd219e;False;NARVALONTOLOGI-2.0.0.157
simultanförmåga;db1f0638-cf71-586c-a6ab-0dc448a287d7;Simultanförmåga;FORMAGA;3231f6c0-75e3-56b9-a782-c6ea40ae2c22;False;NARVALONTOLOGI-2.0.0.157
simultankapacitet;db1f0638-cf71-586c-a6ab-0dc448a287d7;Simultanförmåga;FORMAGA;242620c8-fa74-525f-b76d-c966d4ddf060;False;NARVALONTOLOGI-2.0.0.157
